zip,pop,white_pct,black_pct,aian_pct,asian_pct,nhpi_pct,two_plus_pct
00678,24848.0,58.52382485511912,3.0384739214423697,0.30988409529942046,0.0,0.0,14.230521571152607
00680,42817.0,17.091342223883036,1.7983511222178108,0.06539458626246585,0.07707219095219188,0.0,8.396197771913025
00682,29939.0,14.018504292060523,2.9660309295567653,0.14362537158889743,0.2805704933364508,0.0,10.424529877417415
00683,29431.0,66.74255037205667,1.0431178009581734,0.0,0.03058000067955557,0.13930889198464205,9.527369100608203
00685,40323.0,71.93909183344493,2.249336606899288,0.10167894253899759,0.0,0.0,9.681819309079186
00687,28534.0,27.64070932922128,4.6821335950094625,0.04205509217074367,0.0,0.0,55.72299712623537
00688,10985.0,17.432862994993172,0.7646791078743741,0.0,0.23668639053254437,0.0,27.756030951297223
00690,6275.0,70.10358565737052,3.6175298804780875,0.0,0.0,0.0,16.207171314741036
00692,32717.0,21.22138337867164,4.367759880184614,0.0,0.0,0.0,48.647492129473974
00693,55725.0,25.521758636159714,4.592193808882907,0.0,0.01794526693584567,0.0,49.20412741139524
00694,125.0,0.0,0.0,0.0,0.0,0.0,56.0
00698,32945.0,73.53164364850508,1.9608438306268023,0.07284868720594931,0.0,0.0,10.441645166186067
00703,24642.0,36.05226848470092,7.888970051132214,1.2661309958607256,0.0,0.0,29.920461001542083
00704,6433.0,16.94388310275144,8.689569407741335,0.0,0.0,0.0,68.36623659256956
00705,24475.0,20.84984678243105,5.266598569969356,0.5311542390194075,0.0,0.0,68.95199182839632
00707,10400.0,8.25,19.807692307692307,0.0,0.0,0.0,8.336538461538462
00714,15573.0,44.63494509728376,19.867719771399216,0.0,0.0,0.0,18.243113080331344
00715,2003.0,26.809785322016975,8.637044433349976,0.0,0.0,0.0,51.97204193709436
00716,27705.0,44.99548817902905,5.425013535462913,0.14076881429344884,0.0,0.0,39.10124526258798
00717,14651.0,43.49191181489318,4.081632653061225,0.15016039860760358,0.08190567196778377,0.0,40.16790662753396
00718,23174.0,19.448519892983516,1.2859238802105808,0.0,0.0,0.0,4.664710451367912
00719,29732.0,33.35127135745998,7.163998385577829,0.0,0.11435490380734561,0.0,53.181757029463206
00720,20974.0,34.91942404882235,4.46266806522361,0.038142462095928295,0.0,0.0,45.78525793839992
00723,15835.0,4.906851910325229,20.644142721818756,0.0,0.0,0.0,4.572150299968424
00725,76246.0,45.41877606694122,8.627337827558167,0.30690134564436167,0.29378590352280776,0.03672323794035097,21.809668703932008
00727,53412.0,43.396614992885496,9.129034673856061,0.19284056017374374,0.348236351381712,0.0,23.15210065153898
00728,37322.0,50.35903756497508,5.803547505492739,0.05358769626493757,0.25454155725845345,0.0,29.816194201811264
00729,47653.0,22.122426709755945,14.643359284829916,0.07974314313894193,0.6568316790128639,0.0,23.95651900195161
00730,31976.0,32.62134100575432,4.200025018764073,0.018764073054791094,0.0,0.0,56.576807605704275
00731,10221.0,39.25251932296253,3.8156736131493982,0.0,0.0,0.0,51.628999119459934
00735,11159.0,16.910117394031722,4.7853750336051615,0.3226095528273143,0.5018370821758222,0.0,13.388296442333543
00736,45528.0,35.624231242312426,8.770426989984186,1.0081707959936743,0.15594798805130908,0.0,26.557283429977158
00738,29797.0,21.143068094103434,6.097929321743799,0.06376480853777226,0.4933382555290801,0.0,38.48038393126825
00739,34595.0,33.634918340800695,11.203931203931203,0.7573348749819339,0.0664835958953606,0.0,22.948402948402947
00740,1959.0,27.411944869831547,2.6544155181214903,0.0,0.0,0.0,30.72996426748341
00741,3733.0,12.429681221537637,5.4647736405036165,0.0,0.0,0.0,6.241628716849719
00745,47077.0,18.684283195615695,11.659621471206746,0.22728721031501584,0.3419929052403509,0.0,35.61399409478089
00751,19596.0,17.86589099816289,11.487038171055318,0.2194325372525005,0.0,0.0,65.32965911410491
00754,36822.0,6.553147574819401,17.025148009342242,0.0,0.27972407799684973,0.0,5.396230514366412
00757,19974.0,18.76940022028637,7.364573946129969,0.05006508460999299,0.15520176229097826,0.0,68.87453689796736
00765,8147.0,12.61814164723211,2.724929421873082,0.0,0.2086657665398306,0.0,7.708358905118448
00766,21829.0,34.69238169407669,10.165376334234276,0.07329699024233817,0.0,0.0,42.44811947409409
00767,30453.0,6.856467343118904,19.410238728532494,0.0,0.03612123600302105,0.0,3.3034512199126524
00769,33953.0,18.381291785703766,8.15539127617589,0.026507230583453598,0.0,0.0,69.36942243689806
00771,35165.0,7.985212569316081,16.701265462818142,0.05687473339968719,0.08246836342954643,0.0,2.431394852836627
00772,16961.0,7.134013324686045,40.09787158776015,0.0,0.1120216968339131,0.0,7.299097930546548
00773,17631.0,19.891100901820657,6.414837502126936,0.0,0.272247745448358,0.0,36.89524133628269
00775,1281.0,25.448868071818893,1.7174082747853239,0.0,0.8587041373926619,0.0,2.34192037470726
00777,37243.0,35.81344145208496,15.578766479606905,0.10203259672958677,0.07518191337969551,0.0,18.744462046559086
00778,40391.0,34.5398727439281,10.385977074100666,0.2772894951845708,0.17825753261865268,0.0,25.381892005644822
00780,13612.0,27.497796062297972,7.456655891860123,0.0,0.0,0.0,59.63855421686747
00782,18397.0,32.717290862640645,9.708104582268849,0.0,0.0,0.0,44.84426808718813
00783,34266.0,31.48018443938598,7.450534057082822,0.07295861787194304,0.07587696258682075,0.0,43.57964162726901
00784,35405.0,48.611777997457985,9.662477051263945,0.05931365626323966,0.0,0.0,27.905663041943228
00786,135.0,40.74074074074074,45.18518518518518,0.0,0.0,0.0,14.074074074074074
00791,45912.0,14.9525178602544,5.617267816692804,0.0,0.5096706743335075,0.0,4.972556194458965
00794,28450.0,41.17398945518453,6.720562390158173,0.0035149384885764497,0.0,0.0,42.488576449912124
00795,43212.0,15.025918726279738,4.540405442932519,0.018513375914097935,0.002314171989262242,0.0,76.2195686383412
00901,6762.0,40.69801833776989,6.9949719018042,0.014788524105294291,0.014788524105294291,0.0,34.53120378586217
00906,46.0,100.0,0.0,0.0,0.0,0.0,0.0
00907,15911.0,37.96744390673119,9.157186851863491,0.1696939224435925,1.0998680158380993,0.0,35.32147570862925
00909,5466.0,30.534211489206,12.111233077204536,0.9696304427369191,0.27442371020856204,0.0,27.735089645078666
00911,7430.0,36.4064602960969,4.925975773889637,0.4306864064602961,4.4279946164199195,0.0,33.405114401076716
00912,6219.0,19.07059012703007,9.51921530792732,0.20903682264029586,0.11255828911400546,0.0,29.634989548158867
00913,6700.0,19.44776119402985,3.5223880597014925,0.0,1.1343283582089552,0.0,19.253731343283583
00915,24484.0,10.357784675706585,10.762130370854436,0.1756248978925012,0.08577029897075641,0.0694330991668028,19.110439470674727
00917,18216.0,26.268115942028984,6.203337725076856,0.04391743522178305,0.04940711462450593,0.0,25.900307422046552
00918,16379.0,24.293302399413882,4.1516576103547225,0.23200439587276392,0.2869528054215764,0.15263447096892363,46.29708773429391
00920,16403.0,38.151557641894776,17.185880631591782,0.17679692739133085,0.0,0.0,24.404072425775773
00921,34197.0,33.88601339298769,15.61248062695558,0.43863496797964735,0.0380150305582361,0.0,29.67804193350294
00923,24826.0,20.69201643438331,10.45275114799001,0.0,0.17320551035205026,0.0,25.408845565133326
00924,47800.0,37.89121338912134,17.094142259414227,0.14644351464435146,0.029288702928870293,0.0,20.92887029288703
00925,4777.0,31.484195101528154,10.801758425790245,1.0885492987230478,0.9420138162026377,0.0,23.571279045426
00926,93308.0,36.48776096369014,8.840613880910533,0.296866292279333,0.11467398293822609,0.0,37.11471685171689
00927,13675.0,41.22120658135283,5.528336380255942,0.43875685557586835,0.2851919561243144,0.0,37.39670932358318
00934,80.0,72.5,0.0,0.0,0.0,0.0,27.5
00949,66714.0,26.673561771142488,6.0557004526785985,0.38222861768144617,0.0419702011571784,0.0,24.233294361003686
00950,0.0,,,,,,
00951,399.0,12.531328320802006,23.80952380952381,0.0,0.0,0.0,32.330827067669176
00952,8488.0,22.59660697455231,11.910933081998115,0.12959472196041472,0.0,0.0,16.682375117813383
00953,66475.0,35.183151560737116,4.609251598345242,0.0,0.1805189921022941,0.0,40.359533659270404
00956,67050.0,22.975391498881432,4.660700969425801,0.09395973154362416,0.049217002237136466,0.0,39.519761372110366
00957,40357.0,25.789825804693113,6.023738137126149,0.1660182867903957,0.4484971628218153,0.0,33.67197759992071
00959,46409.0,26.089767071042253,6.19922859790127,0.1766898661897477,0.1939279019155767,0.0,33.4913486608201
00960,3340.0,17.604790419161677,6.916167664670659,0.0,0.0,0.0,43.44311377245509
00961,28891.0,26.859575646395072,4.901180298362812,0.0,0.3322834100584957,0.03461285521442664,36.00429199404659
00962,19213.0,25.722167282569092,9.124030604278353,0.22901160672461354,0.0,0.0,44.27731223650653
00965,5886.0,30.818892286782194,18.433571185864764,0.0,0.509683995922528,0.0,32.89160720353381
00966,17715.0,34.338131526954555,2.18458933107536,0.0,0.09031893875246966,0.0,43.39260513688964
00968,3488.0,38.93348623853211,2.522935779816514,0.0,0.9461009174311926,0.0,39.56422018348624
00969,41619.0,32.083903986160166,4.6925682981330645,0.30514909055960016,0.24267762320094188,0.0,36.56262764602705
00971,25499.0,26.01278481509079,4.604102121651829,0.15294717439899605,0.0,0.0,37.613239734891565
00976,61306.0,40.5669918115682,11.997194401853,0.46977457345121193,0.14517339249013148,0.0,33.433921638991286
00979,15597.0,31.204718856190294,5.3728281079694815,0.33339744822722317,0.6090914919535808,0.0,27.383471180355198
00982,13839.0,27.91386660885902,17.595201965459932,0.0,0.33961991473372355,0.0,20.16041621504444
00983,31583.0,28.591330779216666,15.32469999683374,0.06332520659848653,0.1203178925371244,0.0,24.608175284171864
00985,31783.0,26.08941887172388,15.590095333983577,0.0,0.16990214894755057,0.0,23.868105591039235
00987,55039.0,27.43690837406203,12.618325187594252,0.2525481930994386,0.23074547139301224,0.03452097603517506,27.09533240066135
01001,16136.0,86.87407040158651,3.712196331184928,0.0,3.780366881507189,0.0,4.102627664848785
01002,24726.0,72.2114373533932,4.683329289007522,0.20626061635525358,8.561837741648468,0.37612230041252126,11.372644180215158
01003,12458.0,61.22170492855996,5.3700433456413545,0.0,22.48354471022636,0.0,10.370846042703484
01005,4786.0,92.89594651065607,1.5461763476807355,0.0,0.0,0.0,5.557877141663185
01007,15406.0,86.93366220952875,2.5899000389458653,0.15578346098922496,2.946903803712839,0.0,5.147345190185642
01008,1324.0,95.61933534743203,0.0,0.0,0.0,0.0,4.380664652567976
01009,790.0,100.0,0.0,0.0,0.0,0.0,0.0
01010,3694.0,86.97888467785599,1.4347590687601517,0.0,0.4060638873849486,0.0,9.420682187330806
01011,1205.0,97.42738589211618,0.0,0.0,0.0,0.0,0.8298755186721992
01012,387.0,97.41602067183463,0.0,0.0,0.0,0.0,2.5839793281653747
01013,22950.0,65.83442265795208,5.206971677559912,0.10457516339869281,1.8213507625272332,0.0,12.797385620915033
01020,30230.0,78.13099569963612,4.789943764472379,0.0959311941779689,2.103870327489249,0.0,10.714521998015217
01022,2045.0,76.87041564792176,10.464547677261614,0.0,2.4938875305623474,0.0,6.06356968215159
01026,1005.0,92.53731343283582,0.39800995024875624,0.19900497512437812,0.0,0.0,6.467661691542289
01027,17678.0,87.11958366331032,0.5543613530942414,0.0,1.2727684127163705,0.04525398800769318,8.801900667496323
01028,16283.0,86.15734201314254,2.6100841368298227,0.0,1.8424123318798746,0.0,6.792360130197138
01029,652.0,97.54601226993866,0.0,0.15337423312883436,0.0,0.0,2.3006134969325154
01030,12374.0,92.68627767900436,1.7455956036851463,0.0,0.47680620656214645,0.0,4.0568934863423305
01031,1715.0,92.53644314868805,0.0,0.0,0.0,0.0,5.014577259475218
01032,503.0,98.01192842942346,0.0,0.0,0.0,0.0,0.9940357852882704
01033,6088.0,93.31471747700394,1.954664914586071,0.0,0.37779237844940866,0.0,2.6445466491458607
01034,2100.0,92.04761904761905,1.0476190476190477,0.23809523809523808,0.3333333333333333,0.0,6.0476190476190474
01035,5299.0,89.20551047367428,0.0,0.0,2.302321192677864,0.0,7.510851103981883
01036,4937.0,93.43731010735264,0.0,0.0,0.6279116872594693,0.0,3.5446627506582944
01037,486.0,94.65020576131687,0.205761316872428,0.205761316872428,1.646090534979424,0.0,3.292181069958848
01038,2534.0,88.51617995264404,0.35516969218626676,0.7892659826361483,0.6314127861089187,0.0,6.077348066298343
01039,1660.0,95.90361445783132,0.6024096385542169,0.8433734939759037,0.0,0.0,2.1686746987951806
01040,37949.0,60.27299797096103,4.239900919655327,0.5560093810113573,0.8274262826424938,0.0,23.447258162270415
01050,2573.0,94.13136416634279,1.554605518849592,0.777302759424796,0.0,0.0,3.4201321414691024
01053,2033.0,86.7683226758485,8.116084604033448,0.0,0.8853910477127398,0.0,2.1642892277422527
01054,1704.0,89.61267605633803,0.8215962441314554,0.0,3.8732394366197185,0.0,5.516431924882629
01056,20846.0,88.29031948575266,1.842080015350667,0.0,0.8250983402091528,0.0,7.037321308644344
01057,8200.0,93.21951219512195,0.6463414634146342,0.0,1.6219512195121952,0.0,3.524390243902439
01060,15237.0,82.66062873269016,1.2600905690096476,0.05906674542232723,2.9402113276891777,0.02625188685436766,7.599921244339437
01062,9188.0,87.78841967784066,1.697866782760122,0.087070091423596,0.8598171528080104,0.0,5.724858511101437
01063,2121.0,59.83026874115983,4.431871758604432,0.0,25.836869401225837,0.0,9.335219236209335
01066,115.0,100.0,0.0,0.0,0.0,0.0,0.0
01068,1623.0,91.43561306223043,1.9716574245224892,0.0,0.0,0.0,5.85335797905114
01069,9077.0,86.71367191803459,2.930483639969153,0.0,0.0,0.0,9.496529690426353
01070,593.0,87.85834738617201,0.16863406408094436,1.1804384485666104,0.16863406408094436,0.0,9.949409780775717
01071,1219.0,89.90976210008203,2.3789991796554553,0.0,0.08203445447087777,0.0,6.480721903199344
01072,1447.0,88.04422944022114,1.10573600552868,0.0,0.691085003455425,0.0,8.776779543883897
01073,6212.0,90.56664520283323,0.2736638763683194,0.0,1.2395363811976818,0.0,7.791371538956858
01074,749.0,100.0,0.0,0.0,0.0,0.0,0.0
01075,17410.0,88.40321654221712,1.372774267662263,0.0,4.813325674899483,0.0,4.497415278575532
01077,9222.0,91.34677944046844,0.466276295814357,0.715679895901106,0.9759271307742355,0.0,4.272392105833876
01079,282.0,85.1063829787234,0.3546099290780142,0.0,0.0,0.0,0.0
01080,2308.0,84.09878682842287,5.50259965337955,0.0,1.2998266897746966,0.0,8.535528596187175
01081,1704.0,92.95774647887323,0.5868544600938967,0.0,0.352112676056338,0.176056338028169,4.636150234741784
01082,10418.0,92.09061240161259,2.591668266461893,0.0,0.11518525628719524,0.0,2.7548473795354194
01083,2746.0,88.96576839038602,1.1653313911143481,0.0,5.3532410779315365,0.0,4.515659140568099
01084,101.0,100.0,0.0,0.0,0.0,0.0,0.0
01085,41466.0,85.45555394781266,1.0707567645782086,0.060290358365890126,3.5884821299377805,0.11575748806250905,6.21714175469059
01088,654.0,95.25993883792049,0.0,0.0,4.740061162079511,0.0,0.0
01089,28635.0,76.13410162388685,4.704033525405972,0.1641348000698446,6.526977475117863,0.0,6.858739305046272
01092,1123.0,96.79430097951915,3.205699020480855,0.0,0.0,0.0,0.0
01093,149.0,100.0,0.0,0.0,0.0,0.0,0.0
01094,64.0,100.0,0.0,0.0,0.0,0.0,0.0
01095,14615.0,88.08073896681492,4.2148477591515565,0.0,1.2110845022237426,0.1094765651727677,5.439616832021895
01096,2566.0,92.04988308651598,0.6625097427903351,0.2727981293842556,2.2992985190958692,0.0,4.715510522213562
01097,45.0,100.0,0.0,0.0,0.0,0.0,0.0
01098,1019.0,92.44357212953877,0.0,0.6869479882237488,2.060843964671246,0.0,4.2198233562316
01103,2336.0,38.35616438356164,19.648972602739725,1.797945205479452,2.2260273972602738,0.4280821917808219,28.210616438356166
01104,21745.0,37.26373879052656,13.630719705679466,0.13796275005748448,0.9979305587491377,0.11496895838123707,35.36905035640377
01105,11469.0,23.445810445548872,19.83607986746883,0.008719155985700585,0.19182143168541285,0.0,36.51582526811405
01106,15961.0,86.23519829584612,1.679092788672389,0.2067539627842867,6.121170352734791,0.0,5.663805525969551
01107,12270.0,32.37163814180929,8.989405052974735,0.0,1.7603911980440097,0.0,32.27383863080684
01108,27409.0,38.82666277500091,19.646831332773907,0.1605312123754971,7.019592104783101,0.0,20.011674997263672
01109,31418.0,30.705328155834234,33.417149404799794,1.311350181424661,1.3845566235915716,0.0,20.380036921509962
01118,15009.0,61.169964687853955,15.364114864414685,0.7662069425011659,4.164168165767206,0.0,12.259311080018655
01119,14059.0,50.42321644498186,22.604737179031225,0.6188206842591935,4.075681058396756,0.0,14.111956753680916
01128,3252.0,76.23001230012301,7.687576875768758,0.0,1.845018450184502,0.0,10.977859778597786
01129,5993.0,66.92808276322376,11.079592858334724,0.35040881027865844,1.6018688469881528,0.0,14.884031369931586
01144,0.0,,,,,,
01151,9627.0,44.49984418822063,18.98826217928742,0.0,1.2776565908382673,0.0,22.582320556767424
01201,45072.0,80.50674476393326,5.118477103301385,0.3949236776712815,1.384451544195953,0.0,9.742190273340434
01220,8106.0,94.96669133974834,0.4687885516901061,0.04934616333580064,0.8265482358746608,0.0,2.997779422649889
01222,611.0,95.5810147299509,0.0,0.0,0.0,0.0,1.1456628477905073
01223,2588.0,92.15610510046368,0.11591962905718702,0.0,1.4683153013910355,0.0,5.950540958268934
01224,201.0,100.0,0.0,0.0,0.0,0.0,0.0
01225,3234.0,93.22820037105751,0.2782931354359926,0.0,1.948051948051948,0.0,4.545454545454546
01226,6304.0,95.32043147208122,0.5710659898477157,0.0,0.7296954314720813,0.0,3.299492385786802
01229,213.0,100.0,0.0,0.0,0.0,0.0,0.0
01230,8813.0,87.72268240099852,1.6112560989447406,0.12481561329853626,0.5673436968115284,0.0,4.901849540451606
01235,2456.0,94.82899022801303,0.16286644951140064,0.08143322475570032,0.48859934853420195,0.0,3.705211726384365
01236,1593.0,82.17200251098556,0.4394224733207784,0.0,13.873195229127433,0.0,3.515379786566227
01237,2269.0,95.06390480387836,1.23402379903041,0.0,3.261348611723226,0.0,0.4407227853680035
01238,5893.0,91.27778720515866,0.0,0.20363142711691837,1.8496521296453419,0.0,3.919904972000679
01240,5024.0,91.89888535031847,1.0151273885350318,0.0,0.2587579617834395,0.0,2.428343949044586
01242,165.0,100.0,0.0,0.0,0.0,0.0,0.0
01243,196.0,93.36734693877551,0.0,2.0408163265306123,0.0,0.0,4.591836734693878
01244,243.0,94.65020576131687,0.0,0.0,0.0,0.0,5.349794238683128
01245,828.0,91.30434782608695,1.0869565217391304,0.0,0.36231884057971014,0.0,1.0869565217391304
01247,14967.0,89.99131422462752,1.1291507984231977,0.220485067147725,2.6658649027861294,0.0,4.396338611612213
01253,903.0,96.23477297895903,0.0,0.0,0.4429678848283499,0.9966777408637874,2.3255813953488373
01254,962.0,90.02079002079002,5.405405405405405,0.0,0.7276507276507277,0.0,3.2224532224532223
01255,850.0,90.58823529411765,2.0,0.0,0.23529411764705882,0.0,7.176470588235294
01256,733.0,97.13506139154161,0.4092769440654843,0.1364256480218281,0.0,0.0,1.364256480218281
01257,2331.0,95.32389532389533,0.0858000858000858,0.0,2.831402831402831,0.0,1.287001287001287
01258,191.0,97.38219895287958,0.0,0.0,0.0,0.0,2.6178010471204187
01259,778.0,93.31619537275064,4.4987146529562985,0.0,0.0,0.0,0.8997429305912596
01260,20.0,100.0,0.0,0.0,0.0,0.0,0.0
01262,1652.0,92.79661016949153,3.1476997578692494,0.24213075060532688,0.48426150121065376,0.0,3.3292978208232444
01264,184.0,98.3695652173913,0.0,0.0,0.0,0.0,1.6304347826086956
01266,919.0,92.8182807399347,0.0,2.067464635473341,1.1969532100108813,0.0,1.7410228509249184
01267,7985.0,81.84095178459611,3.1809643080776455,0.07514088916718847,6.048841577958672,0.0,6.649968691296181
01270,1002.0,83.23353293413173,0.0,0.1996007984031936,0.8982035928143712,0.0,15.6686626746507
01301,17876.0,88.67755650033564,2.4669948534347728,0.08391138957261132,1.896397404341016,0.05034683374356679,3.541060639964198
01330,1711.0,88.89538281706605,0.11689070718877849,0.0,0.9351256575102279,0.0,5.5523085914669785
01331,13865.0,91.61197259285971,2.5027046520014427,0.0288496213487198,0.3894698882077173,0.0,3.6494771006130544
01337,2515.0,90.93439363817097,0.11928429423459244,0.039761431411530816,1.312127236580517,0.0,7.355864811133201
01338,79.0,96.20253164556962,0.0,0.0,0.0,0.0,0.0
01339,1361.0,94.56282145481264,0.0,0.0,1.1756061719324027,0.0,2.571638501102131
01340,1807.0,93.912562257886,1.2728278915329274,0.0,0.774764803541782,0.0,4.039845047039291
01341,1605.0,95.45171339563863,0.0,0.7476635514018691,0.43613707165109034,0.0,2.866043613707165
01342,1313.0,74.86671744097487,5.635948210205636,0.0,0.38080731150038083,0.0,19.116527037319116
01343,190.0,94.73684210526316,0.0,0.0,0.0,0.0,0.0
01344,1639.0,94.7528981086028,1.647345942647956,0.06101281269066504,0.0,0.0,3.538743136058572
01346,453.0,92.71523178807946,0.0,0.0,1.7660044150110374,0.0,5.518763796909492
01347,114.0,70.17543859649123,0.0,0.0,16.666666666666668,0.0,0.0
01349,753.0,91.63346613545816,0.0,0.6640106241699867,2.257636122177955,0.0,5.444887118193891
01350,115.0,89.56521739130434,0.0,0.0,0.0,0.0,10.434782608695652
01351,2644.0,93.22995461422087,0.18910741301059,0.8320726172465961,0.8320726172465961,0.0,4.9167927382753405
01354,1831.0,90.22392135445112,4.205352266521027,0.0,1.4746040415073731,0.0,3.7684325505188423
01355,963.0,79.64693665628245,0.0,0.20768431983385255,0.0,0.0,12.045690550363448
01360,2875.0,94.78260869565217,0.5217391304347826,0.0,0.034782608695652174,0.0,3.965217391304348
01364,7668.0,91.06677099634847,0.7824726134585289,0.13041210224308816,0.6911841418883672,0.0,7.211789254042775
01366,1173.0,88.49104859335038,0.6820119352088662,0.0,0.5967604433077579,0.2557544757033248,7.8431372549019605
01367,574.0,86.7595818815331,0.0,0.0,0.34843205574912894,0.0,10.104529616724738
01368,1497.0,93.11957247828991,0.33400133600534404,0.0,0.33400133600534404,0.0,2.404809619238477
01370,3641.0,88.0527327657237,0.38450975006866245,0.0,1.5380390002746498,0.0,8.651469376544906
01373,4784.0,95.54765886287625,1.1705685618729098,0.0,0.020903010033444816,0.0,3.260869565217391
01375,3653.0,74.65097180399671,3.0933479332055844,0.32849712565015055,15.959485354503148,0.0,4.05146454968519
01376,5032.0,88.4737678855326,0.6756756756756757,0.0,0.8545310015898251,0.0,5.166931637519872
01378,861.0,94.54123112659698,0.0,0.0,1.0452961672473868,0.0,4.065040650406504
01379,742.0,81.6711590296496,3.7735849056603774,0.0,1.752021563342318,0.0,11.590296495956874
01380,32.0,100.0,0.0,0.0,0.0,0.0,0.0
01420,41677.0,64.35204069390791,7.027857091441323,0.21834585022914318,2.0610888499652087,0.0047988098951460036,18.59298893874319
01430,6450.0,87.78294573643412,0.7441860465116279,0.18604651162790697,4.4186046511627906,0.0,5.736434108527132
01431,3188.0,94.8870765370138,0.0,0.0,0.43914680050188204,0.0,4.6737766624843164
01432,8124.0,74.70457902511079,3.4588872476612504,0.07385524372230429,4.049729197439685,0.0,13.047759724273757
01434,1889.0,62.78454208575966,26.310217046056113,1.3234515616728428,8.258337744838538,0.0,1.2175754367390152
01436,3720.0,94.54301075268818,1.3978494623655915,0.0,0.0,0.0,2.150537634408602
01438,192.0,98.95833333333333,1.0416666666666667,0.0,0.0,0.0,0.0
01440,21298.0,81.51000093905532,4.690581275237111,0.15494412620903372,2.7232604000375624,0.0,8.470278899427177
01450,11228.0,84.94834342714643,1.015318845742786,0.0,6.020662629141432,0.0,7.383327395796224
01451,5359.0,86.0235118492256,0.0,0.0,4.702369845120359,0.0,9.27411830565404
01452,4339.0,89.58285319197972,4.033187370361834,0.3226549896289468,2.5351463470845816,0.0,3.1113159714219867
01453,43635.0,73.22332989572591,5.438294946717085,0.05958519537068867,3.045720178755586,0.0,12.00183339062679
01460,10150.0,84.03940886699507,0.6009852216748769,0.3448275862068966,9.35960591133005,0.0,4.275862068965517
01462,11822.0,87.04956860091355,2.1316190153950263,0.0,3.375063441042125,0.0,3.7895449162578245
01463,11693.0,86.4876421790815,2.6768151885743605,0.0,5.6358505088514494,0.0,4.703668861712136
01464,7017.0,82.42838820008551,6.569759156334616,0.04275331338178709,2.5224454895254382,0.18526435798774404,3.2492518170158187
