pubdate,source,title,link
2025-07-11-16-42-22 +0000,bbc,Unite votes to suspend Rayner's membership over bin strikes,https://www.bbc.com/news/articles/cx24de0d9rdo
2025-07-11-16-41-00 +0000,wsj,Canada Unemployment Rate Slips to 6.9% in June,https://www.wsj.com/economy/central-banking/canada-unemployment-rate-slips-to-6-9-in-june-ba2bbd79
2025-07-11-16-33-10 +0000,nypost,Hero Camp Mystic director who died trying to save girls from floods fought for years for better warning systems,https://nypost.com/2025/07/11/us-news/hero-texas-camp-director-dick-eastland-fought-for-years-for-better-flood-warning-systems/
2025-07-11-16-29-33 +0000,nyt,"Germany Takes an Unassuming Approach to Tax Cuts, in Contrast to Trump",https://www.nytimes.com/2025/07/11/world/europe/germany-economy-tax-cuts.html
2025-07-11-16-15-37 +0000,nypost,Pennsylvania man who posted video of father’s severed head on YouTube found guilty of murder,https://nypost.com/2025/07/11/us-news/pennsylvania-man-who-posted-video-of-fathers-severed-head-on-youtube-found-guilty-of-murder/
2025-07-11-16-04-05 +0000,bbc,Dozens taken to hospital after suspected mass overdose in Baltimore,https://www.bbc.com/news/articles/cp8m5jggjdgo
2025-07-11-16-03-56 +0000,nypost,"Sen. Joni Ernst tucks ban on Chinese, Russian lab research into national defense bill",https://nypost.com/2025/07/11/us-news/sen-joni-ernst-tucks-ban-on-chinese-russian-lab-research-into-national-defense-bill/
2025-07-11-16-03-33 +0000,bbc,Martin Lewis' trick for haggling with a call centre,https://www.bbc.com/news/videos/cn7d11z53jxo
2025-07-11-16-01-08 +0000,nypost,Idaho murder victim’s mom finds unexpected peace in Bryan Kohberger’s controversial plea deal,https://nypost.com/2025/07/11/us-news/idaho-murder-victims-mother-finds-unexpected-peace-in-killers-controversial-plea-deal/
2025-07-11-16-00-03 +0000,nyt,Police Investigate Burning of Migrant-Boat Effigy in Northern Ireland as a Hate Crime,https://www.nytimes.com/2025/07/11/world/europe/northern-ireland-bonfire-moygashel-migrant-boat.html
2025-07-11-15-59-15 +0000,nypost,"Head Start education program will be cut off for immigrants without legal status, Trump admin says",https://nypost.com/2025/07/11/us-news/head-start-will-be-cut-off-for-immigrants-without-legal-status-trump-admin-says/
2025-07-11-15-54-15 +0000,nyt,Want to Understand Russia? Visit Dubai.,https://www.nytimes.com/2025/07/11/world/europe/russia-dubai-iosif-prigozhin-putin.html
2025-07-11-15-53-00 +0000,wsj,"Week Ahead for FX, Bonds: U.S. Inflation Data in Focus",https://www.wsj.com/economy/week-ahead-for-fx-bonds-u-s-inflation-data-in-focus-44a8d97a
2025-07-11-15-45-10 +0000,nypost,Hit-and-run BMW driver kills two pedestrians on NYC street before zooming off: cops,https://nypost.com/2025/07/11/us-news/hit-and-run-driver-kills-two-pedestrians-on-nyc-street-before-zooming-off-cops/
2025-07-11-15-41-42 +0000,bbc,"Gaza's largest functioning hospital facing disaster, medics warn, as Israel widens offensive",https://www.bbc.com/news/articles/cdx5zeywgrgo
2025-07-11-15-33-55 +0000,nyt,"As Trump Sows Tariff Confusion, Rules of Global Commerce Give Way to Chaos",https://www.nytimes.com/2025/07/11/world/europe/trump-tariffs-global-trade-deals.html
2025-07-11-15-18-54 +0000,nypost,Trump teases ‘major statement’ on Russia after latest Ukraine attack: ‘You’ll be seeing things happen’,https://nypost.com/2025/07/11/us-news/trump-teases-major-statement-on-russia-after-latest-ukraine-attack-youll-be-seeing-things-happen/
2025-07-11-15-02-15 +0000,nyt,"Srebrenica, a Massacre Foretold, Still Casts Its Shadow",https://www.nytimes.com/2025/07/11/world/europe/srebrenica-massacre-bosnia.html
2025-07-11-14-58-48 +0000,nypost,Five hungry goats set to graze in Manhattan in first-ever goat eating competition,https://nypost.com/2025/07/11/us-news/riverside-park-hosts-first-ever-eating-compeition-between-goats/
2025-07-11-14-53-00 +0000,wsj,"Businesses hoping for clarity on where Trump tariffs land will likely have to wait a bit longer. For now, here’s where things stand.",https://www.wsj.com/economy/trade/trump-tariffs-countries-goods-explained-b9878e1a
2025-07-11-14-44-50 +0000,nyt,"Celebrating Humanity, Stubbornly, at Europe’s Photography Mecca",https://www.nytimes.com/2025/07/11/arts/design/arles-france-rencontres-de-la-photographie.html
2025-07-11-14-39-27 +0000,nyt,20 Unforgettable Looks from Paris Couture Week,https://www.nytimes.com/2025/07/11/style/paris-couture-week-best-looks.html
2025-07-11-14-39-16 +0000,bbc,Ex-MP faces two-year wait for betting offences trial,https://www.bbc.com/news/articles/c056v0m56pyo
2025-07-11-14-27-19 +0000,bbc,Kurdish PKK burns guns in cauldron in big step towards ending Turkey conflict,https://www.bbc.com/news/articles/cyvj5v67ly9o
2025-07-11-14-24-11 +0000,nyt,Strava Fitness App Revealed Locations of Swedish Leaders,https://www.nytimes.com/2025/07/11/world/europe/strava-sweden-bodyguards-prime-minister.html
2025-07-11-14-19-11 +0000,nyt,Republicans Blame Canada for Wildfire Smoke ‘Suffocating’ the U.S.,https://www.nytimes.com/2025/07/11/world/canada/canada-wildfire-smoke-manitoba-us-congress.html
2025-07-11-14-04-24 +0000,nypost,Sen. Bill Cassidy’s campaign touts record-setting $9M war chest as he leads primary challengers,https://nypost.com/2025/07/11/us-news/sen-bill-cassidys-campaign-touts-record-setting-9m-war-chest-as-he-fends-off-primary-challengers/
2025-07-11-13-53-14 +0000,nypost,Chances of heavy rain will return to Texas just a week after deadly flooding,https://nypost.com/2025/07/11/us-news/chances-of-heavy-rain-will-return-to-texas-just-a-week-after-deadly-flooding/
2025-07-11-13-52-37 +0000,bbc,"Nigeria has 'enough problems' and can't take deportees from US, minister says",https://www.bbc.com/news/articles/c23gz78v5jjo
2025-07-11-13-45-46 +0000,nypost,Warning sirens helped this small Texas community survive flooding,https://nypost.com/2025/07/11/us-news/warning-sirens-helped-comfort-texas-survive-flooding/
