pubdate,source,title,link
2025-07-11-08-48-20 +0000,bbc,Reeves disappointed after economy unexpectedly shrinks,https://www.bbc.com/news/articles/cq6mvem8neno
2025-07-11-08-36-26 +0000,nypost,Legendary California seafood restaurant clashes with ‘glamorous’ influencer who ignited backlash over Trump hat,https://nypost.com/2025/07/11/us-news/california-food-blogger-kat-ensign-calls-out-san-francisco-swan-oyster-for-trump-hat/
2025-07-11-08-32-32 +0000,bbc,MP Rupert Lowe investigated by standards watchdog,https://www.bbc.com/news/articles/ceq7z421pwzo
2025-07-11-08-31-00 +0000,wsj,"ECB’s Bar for Another Rate Cut Is High, Schnabel Says",https://www.wsj.com/articles/ecbs-bar-for-another-rate-cut-is-high-schnabel-says-fe302495
2025-07-11-08-28-20 +0000,bbc,Plans for cash Isa changes on hold after backlash,https://www.bbc.com/news/articles/cqjq9yxkkrvo
2025-07-11-08-27-14 +0000,nyt,Manitoba Declares Second Wildfire Emergency in a Near-Record Year,https://www.nytimes.com/2025/07/11/world/americas/manitoba-wildfires-2025.html
2025-07-11-08-22-06 +0000,nypost,"Georgia teen Sarah Grace Patrick accused of killing mom, stepdad posted TikTok videos for sympathy, asked true crime influencer to cover parents’ murder",https://nypost.com/2025/07/11/us-news/georgia-teen-sarah-grace-patrick-accused-of-killing-mom-stepdad-posted-tiktok-videos-for-sympathy-asked-true-crime-influencer-to-cover-parents-murder/
2025-07-11-08-06-08 +0000,bbc,"UK-France migrant deal 'robust' against legal challenges, Cooper says",https://www.bbc.com/news/articles/cx24d70gw41o
2025-07-11-07-00-59 +0000,bbc,Kurdish PKK to lay down arms in big step towards ending Turkey conflict,https://www.bbc.com/news/articles/cyvj5v67ly9o
2025-07-11-06-59-00 +0000,wsj,U.K. Economy Unexpectedly Slumps to Second Straight Month of Contraction,https://www.wsj.com/economy/global/u-k-economy-slumps-to-second-straight-month-of-contraction-40cb4c11
2025-07-11-06-22-59 +0000,nypost,Woman with ‘urgent message’ for President Trump arrested near Mar-a-Lago security checkpoint,https://nypost.com/2025/07/11/us-news/florida-woman-caroline-shaw-arrested-near-mar-a-lago-security-checkpoint-after-saying-she-had-an-urgent-message-for-president-trump/
2025-07-11-05-57-07 +0000,nypost,"Former public school teacher, 33, charged after ‘prolonged pattern of abuse’ with teen boy",https://nypost.com/2025/07/11/us-news/south-carolina-teacher-nicole-ballew-callaham-charged-with-prolonged-pattern-of-sex-abuse-with-teen-boy/
2025-07-11-05-35-25 +0000,nypost,Vegas 7-Eleven security guard sentenced to 5 to 14 years in prison for killing customer over COVID-19 protocols,https://nypost.com/2025/07/11/us-news/las-vegas-security-guard-kegia-mitchell-sentenced-for-killing-customer-thomas-martin-over-covid-19-protocols/
2025-07-11-05-31-31 +0000,nypost,DNC chair dismisses Zohran Mamdani’s refusal to condemn ‘intifada’ chants: ‘We are a big tent party’,https://nypost.com/2025/07/11/us-news/dnc-chair-dismisses-nyc-mayoral-hopeful-zohran-mamdanis-refusal-to-condemn-intifada-chants/
2025-07-11-05-24-54 +0000,nypost,A ‘great’ Detroit father’s final wish gets granted — as helicopter drops money and rose petals from the sky,https://nypost.com/2025/07/11/us-news/detroit-fathers-dying-wish-to-have-helicopter-drops-money-and-rose-petals-from-the-sky-granted-by-sons/
2025-07-11-05-15-20 +0000,bbc,"Never seen that lady in my life, pupils say of FM",https://www.bbc.com/news/articles/c5y02pdzk0no
2025-07-11-05-00-49 +0000,nypost,Native Hawaii man to be resentenced in hate crime against a white man he beat with a shovel,https://nypost.com/2025/07/11/us-news/native-hawaii-man-kaulana-alo-kaonohi-to-be-resentenced-in-hate-crime-against-a-white-man-he-beat-with-a-shovel/
2025-07-11-05-00-27 +0000,bbc,Starmer and Macron plead for patience in an impatient world,https://www.bbc.com/news/articles/clynxqdr157o
2025-07-11-04-45-33 +0000,nypost,DOJ subpoenas more than 20 doctors and clinics providing transgender medical procedures to minors: ‘Mutilated children’,https://nypost.com/2025/07/11/us-news/doj-subpoenas-over-20-doctors-and-clinics-that-mutilated-children-during-transgender-medical-procedures/
2025-07-11-04-36-27 +0000,bbc,Trump threatens 35% tariffs on Canadian goods,https://www.bbc.com/news/articles/cvg819n954mo
2025-07-11-04-01-24 +0000,nypost,Protester fires gun at federal agents in chaotic clash during  California pot farm raid: wild video,https://nypost.com/2025/07/11/us-news/california-protester-fires-gun-at-federal-agents-in-chaotic-clash-during-pot-farm-raid-wild-video/
2025-07-11-03-35-21 +0000,nypost,Grieving mom of dead Camp Mystic camper desperately seeks daughter’s ‘most prized possession’ lost in devastating Texas floods,https://nypost.com/2025/07/10/us-news/grieving-mom-of-dead-camp-mystic-camper-desperately-seeks-daughters-most-prized-possession-lost-in-devastating-texas-floods/
2025-07-11-02-54-19 +0000,nypost,Physical therapist burned alive inside hyperbaric oxygen chamber at his own practice,https://nypost.com/2025/07/10/us-news/physical-therapist-burned-alive-inside-hyperbaric-oxygen-chamber-at-his-arizona-practice/
2025-07-11-02-39-47 +0000,bbc,Watch: Smoke billows from luxury yacht fire in St Tropez,https://www.bbc.com/news/videos/c4g85005q93o
2025-07-11-02-31-43 +0000,nypost,"Trump admin still deciding where it would deport Kilmar Abrego Garcia, ICE official tells judge",https://nypost.com/2025/07/10/us-news/trump-admin-still-deciding-where-it-would-deport-kilmar-abrego-garcia-ice-official-tells-judge/
2025-07-11-02-08-37 +0000,nypost,Trump announces 35% tariffs on imports from Canada — teases higher blanket rates,https://nypost.com/2025/07/10/us-news/trump-announces-35-tariffs-on-imports-from-canada-teases-higher-blanket-rates/
