pubdate,source,title,link
2025-07-10-22-31-02 +0000,nypost,Duo exonerated in brutal 1994 NYC murder — after they wrongly served decades in prison: ‘Cannot undo the past’,https://nypost.com/2025/07/10/us-news/duo-exonerated-in-brutal-1994-nyc-murder-after-they-wrongly-served-decades-in-prison/
2025-07-10-22-29-25 +0000,nypost,John Fetterman rips NYC mayoral nominee Zohran Mamdani: ‘Not even a Democrat’,https://nypost.com/2025/07/10/us-news/john-fetterman-rips-nyc-mayoral-nominee-zohran-mamdani-not-even-a-democrat/
2025-07-10-22-20-53 +0000,nypost,Livvy Dunne called too ‘sparkly’ for NYC neighborhood as locals question why co-op blocked her from buying Babe Ruth pad,https://nypost.com/2025/07/10/us-news/livvy-dunne-called-too-sparkly-for-nyc-neighborhood-as-locals-question-why-co-op-blocked-her-from-buying-babe-ruth-pad-locals/
2025-07-10-21-54-09 +0000,nypost,Largest chunk of Mars on Earth expected to fetch up to $4M at Sotheby’s auction,https://nypost.com/2025/07/10/us-news/sothebys-to-auction-off-largest-piece-of-a-mars-on-earth-for-up-to-4m/
2025-07-10-21-51-06 +0000,nyt,"Coal, the Last Survivor of Canada’s Parliament Hill Cat Colony, Dies",https://www.nytimes.com/2025/07/10/world/canada/canada-parliament-cat-colony-dead.html
2025-07-10-21-40-36 +0000,cbc,Trump's praise of Liberian leader's 'good English' prompts eye rolls and frustration,https://www.cbc.ca/news/world/liberia-reaction-trump-remarks-1.7582221?cmp=rss
2025-07-10-21-31-34 +0000,cbc,IN PHOTOS | The last 2 children in a Ukrainian village scarred by war,https://www.cbc.ca/news/world/photos/ukrainian-brothers-photostory-1.7582020?cmp=rss
2025-07-10-21-22-37 +0000,nypost,Nostalgia Fest kicks off as the ‘90s rule Long Island this weekend,https://nypost.com/2025/07/10/us-news/nostalgia-fest-kicks-off-as-the-90s-rule-long-island-this-weekend/
2025-07-10-21-13-56 +0000,nypost,Skydiving accident in Illinois leaves 40-year-old dead after midair collision,https://nypost.com/2025/07/10/us-news/skydiving-accident-in-illinois-leaves-40-year-old-dead-after-midair-collision/
2025-07-10-21-07-36 +0000,cbc,Indigenous Services Canada warns 'difficult decisions' in budget cuts will impact programs,https://www.cbc.ca/news/indigenous/indigenous-services-budget-cuts-1.7582002?cmp=rss
2025-07-10-20-22-01 +0000,nyt,US-Brazil Tariffs: What to Know About Trump’s History With Bolsonaro,https://www.nytimes.com/2025/07/10/world/americas/trump-bolsonaro-brazil-tariffs.html
2025-07-10-20-10-28 +0000,nyt,"Targeting Brazil, Trump Tests Legal Limit of His Tariff Powers",https://www.nytimes.com/2025/07/10/us/politics/trump-brazil-tariffs-legal-limit.html
2025-07-10-20-04-02 +0000,cbc,NDP to choose new leader in March following 7-month contest,https://www.cbc.ca/news/politics/ndp-leadership-race-1.7582122?cmp=rss
2025-07-10-19-44-03 +0000,cbc,"Defence minister calls extremist plot charges 'disturbing,' insists military culture is changing",https://www.cbc.ca/news/politics/mcguinty-rcmp-militia-members-plot-1.7582071?cmp=rss
2025-07-10-19-30-10 +0000,bbc,'I can't drink the water' - life next to a US data centre,https://www.bbc.com/news/articles/cy8gy7lv448o
2025-07-10-18-25-16 +0000,bbc,When to book and where to stay: Six ways to save money on your summer holiday,https://www.bbc.com/news/articles/cq6mvn699v9o
2025-07-10-18-02-21 +0000,cbc,"Canadian travel to the U.S. plummets — but Americans are staying home, too",https://www.cbc.ca/news/politics/cross-border-travel-plummet-fewer-americans-1.7581821?cmp=rss
2025-07-10-16-08-00 +0000,wsj,"Businesses hoping for clarity on where Trump tariffs land will likely have to wait a bit longer. For now, here’s where things stand.",https://www.wsj.com/economy/trade/trump-tariffs-countries-goods-explained-b9878e1a
2025-07-10-15-47-41 +0000,cbc,Jane Birkin's original Hermès bag sells at auction for 7 million euros,https://www.cbc.ca/news/canada/montreal/original-hermes-birkin-auction-7-million-euros-1.7581735?cmp=rss
2025-07-10-15-42-37 +0000,cbc,"What to know about Francesca Albanese, the UN investigator sanctioned by the U.S.",https://www.cbc.ca/news/world/francesca-albanese-sanctions-news-1.7581584?cmp=rss
2025-07-10-15-12-25 +0000,nyt,How El Salvador Is Reaping Rewards From Trump’s Deportation Agenda,https://www.nytimes.com/2025/07/10/world/americas/trump-migrants-el-salvador-bukele.html
2025-07-10-14-38-00 +0000,bbc,The Briefing Room,https://www.bbc.co.uk/sounds/play/m002fljj
2025-07-10-14-05-42 +0000,bbc,Ferrero to take over US breakfast cereal giant Kellogg,https://www.bbc.com/news/articles/c3d1m2kjk93o
2025-07-10-14-00-20 +0000,cbc,Bangladesh tribunal indicts former leader Sheikh Hasina over protester deaths,https://www.cbc.ca/news/world/bangladesh-hasina-indictment-1.7581556?cmp=rss
2025-07-10-13-42-24 +0000,bbc,Four arrested in connection with M&S and Co-op cyber-attacks,https://www.bbc.com/news/articles/cwykgrv374eo
2025-07-10-13-37-25 +0000,bbc,Cost of living payment brought forward for 2025,https://www.bbc.com/news/articles/clymgyvm0edo
2025-07-10-12-53-00 +0000,wsj,U.S. Jobless Claims Fell Last Week,https://www.wsj.com/economy/jobs/u-s-jobless-claims-fell-last-week-fb0df0b3
2025-07-10-12-35-57 +0000,bbc,US government to invest in rare earths production,https://www.bbc.com/news/articles/c3r91rngq2do
2025-07-10-12-29-10 +0000,nyt,"Maya Ruler’s Tomb Is Unearthed in Belize, With Clues to His Ancient World",https://www.nytimes.com/2025/07/10/world/americas/maya-tomb-caracol-belize.html
2025-07-10-12-22-39 +0000,cbc,Rescuers pluck 4 survivors from the water after Houthi-struck ship sinks in Red Sea,https://www.cbc.ca/news/world/houthi-ship-red-sea-1.7581498?cmp=rss
2025-07-10-12-18-58 +0000,nyt,The Calgary Stampede Captures Canada’s Western Spirit,https://www.nytimes.com/2025/07/10/world/canada/calgary-stampede-rodeo.html
2025-07-10-12-11-06 +0000,cbc,Human rights court rules Olympic champion Semenya did not get fair hearing in sex eligibility case,https://www.cbc.ca/sports/olympics/summer/athletics/track/caster-semenya-track-transgender-eligibility-rules-1.7581531?cmp=rss
2025-07-10-12-04-11 +0000,nyt,"Trump Pledges 50% Tariffs Against Brazil, Citing ‘Witch Hunt’ Against Bolsonaro",https://www.nytimes.com/2025/07/09/world/americas/brazil-trump-bolsonaro-lula-coup-tariff.html
2025-07-10-12-02-11 +0000,bbc,Musk says Grok chatbot was 'manipulated' into praising Hitler,https://www.bbc.com/news/articles/c4g8r34nxeno
2025-07-10-12-00-00 +0000,cbc,Will a 'Free Tibet' die with the Dalai Lama?,https://www.cbc.ca/radio/frontburner/will-a-free-tibet-die-with-the-dalai-lama-1.7581123?cmp=rss
2025-07-10-11-44-08 +0000,bbc,What is an Isa and how might the rules change?,https://www.bbc.com/news/articles/c0k7enxkxndo
2025-07-10-11-30-07 +0000,bbc,Brazil vows to match US tariffs after Trump threatens 50% levy,https://www.bbc.com/news/articles/c62dvyv60z7o
2025-07-10-11-30-00 +0000,bbc,The Bottom Line,https://www.bbc.co.uk/sounds/play/m002flj2
2025-07-10-11-14-00 +0000,wsj,Irish Factory Output Rebounds as Exports to U.S. Rise,https://www.wsj.com/economy/irish-factory-output-rebounds-as-exports-to-u-s-rise-e2549d64
2025-07-10-10-35-13 +0000,bbc,Royal Mail to scrap second-class post on Saturdays,https://www.bbc.com/news/articles/c36x8k2612ko
2025-07-10-10-32-12 +0000,bbc,K-pop singer jailed three and a half years for rape,https://www.bbc.com/news/articles/cp820gypnn6o
2025-07-10-09-52-55 +0000,bbc,Plan for electricity bills based on region dropped,https://www.bbc.com/news/articles/cdr3e78112po
2025-07-10-09-22-00 +0000,wsj,"Tariff Anxiety Spreading Across Japan, BOJ Report Shows",https://www.wsj.com/world/asia/tariff-anxiety-spreading-across-japan-boj-report-shows-ca788637
2025-07-10-08-53-38 +0000,bbc,Two arrested after school girls in India allegedly made to strip for period check,https://www.bbc.com/news/articles/c78nvgjvx3eo
2025-07-10-08-22-55 +0000,bbc,'A huge explosion-like sound' - Survivors recall moment India bridge collapsed,https://www.bbc.com/news/articles/cjel1g15qxpo
2025-07-10-08-00-00 +0000,cbc,Syria's Druze avoided the worst of the 14-year civil war — and want little to do with new rulers,https://www.cbc.ca/news/world/syria-druze-government-1.7578976?cmp=rss
2025-07-10-08-00-00 +0000,cbc,The U.S. boycott remains strong. Why many Canadians are digging in their heels,https://www.cbc.ca/news/business/boycott-u-s-trump-1.7580885?cmp=rss
2025-07-10-07-47-23 +0000,bbc,"Get your act together, Post Office victims tell Starmer",https://www.bbc.com/news/articles/crk6r2615vzo
2025-07-10-05-44-06 +0000,bbc,'You need to shape up': Trump's pick for Singapore envoy grilled in Senate,https://www.bbc.com/news/articles/cgrxd7d78r0o
2025-07-10-05-35-00 +0000,wsj,U.K. Home Buyer Demand Turns Positive for First Time Since December,https://www.wsj.com/economy/central-banking/junes-u-k-home-buyer-demand-turns-positive-for-the-first-time-since-december-0bf9a9cd
2025-07-10-05-11-58 +0000,bbc,North Sea operators 'running out of time' to plug old oil wells,https://www.bbc.com/news/articles/cn4101grdxvo
2025-07-10-05-11-30 +0000,bbc,North Korean defector to sue Kim Jong Un for abuse,https://www.bbc.com/news/articles/cedgw4jp9qwo
2025-07-10-03-11-18 +0000,cbc,New Mexico residents watch in shock as flash flood sweeps entire house downstream,https://www.cbc.ca/news/world/house-swept-away-new-mexico-floods-1.7581436?cmp=rss
2025-07-10-02-40-00 +0000,wsj,Bank of Korea Holds Rates as Growth Concerns Ebb,https://www.wsj.com/articles/bank-of-korea-holds-rates-as-growth-concerns-ebb-e129a1e2
2025-07-10-01-17-00 +0000,wsj,A brewing debate inside the Federal Reserve over how to address risks posed by President Trump’s tariffs threatens to end a period of relative unity,https://www.wsj.com/economy/central-banking/what-division-inside-the-fed-means-for-future-rate-cuts-c5a9bdb8
