pubdate,source,title,link
2025-07-08-23-10-12 +0000,bbc,After Diddy: Why hip-hop is still struggling to have its own 'MeToo' moment,https://www.bbc.com/news/articles/c5yllvjgpk6o
2025-07-08-23-10-10 +0000,bbc,Gemma Collins weight-loss drug advert banned,https://www.bbc.com/news/articles/cvgnr0xg7rno
2025-07-08-23-01-40 +0000,bbc,Trump delays tariffs as the rest of the world plays hardball,https://www.bbc.com/news/articles/c628nk51364o
2025-07-08-22-31-42 +0000,cbc,Provinces agree to uncork cross-border personal booze sales by May 2026,https://www.cbc.ca/news/politics/direct-to-consumers-alcohol-sales-may-2026-1.7580280?cmp=rss
2025-07-08-22-13-12 +0000,bbc,"Ex-Bangladesh leader authorised deadly crackdown, leaked audio suggests",https://www.bbc.com/news/articles/cn4l1z5qd1vo
2025-07-08-21-52-38 +0000,nyt,The Site of the Jonestown Massacre Is Opening to Tourists,https://www.nytimes.com/2025/07/03/world/americas/jonestown-guyana-tourists.html
2025-07-08-21-31-55 +0000,bbc,King and Macron toast 'ever closer' UK-France ties at state banquet,https://www.bbc.com/news/articles/cvg87y6d5j4o
2025-07-08-21-30-30 +0000,cbc,"Building Canada Act a 'troubling threat' to Indigenous rights, says Amnesty International Canada",https://www.cbc.ca/news/indigenous/bill-c5-amnesty-international-1.7580152?cmp=rss
2025-07-08-21-30-01 +0000,bbc,Watch: Macron's day with the Royal Family,https://www.bbc.com/news/videos/cx23ye3jxn3o
2025-07-08-19-50-53 +0000,bbc,UK's pension triple lock to cost three times more,https://www.bbc.com/news/articles/cy7nv3pdgr4o
2025-07-08-18-35-46 +0000,bbc,Why small-time criminals burned a London warehouse for Russia's mercenary group Wagner,https://www.bbc.com/news/articles/czjkke22gv9o
2025-07-08-18-25-58 +0000,nyt,"5 Israeli Soldiers Killed in Gaza, Military Says",https://www.nytimes.com/2025/07/08/world/middleeast/israel-gaza-soldiers-killed.html
2025-07-08-17-49-07 +0000,bbc,Russian minister's death serves as warning to political elite,https://www.bbc.com/news/articles/c0l49310z2go
2025-07-08-17-38-56 +0000,bbc,France and UK to stop small boats together - Macron,https://www.bbc.com/news/articles/cr4wdv69796o
2025-07-08-17-28-40 +0000,cbc,Trump says he will impose 50% tariff on copper,https://www.cbc.ca/news/politics/trump-copper-tariffs-1.7579874?cmp=rss
2025-07-08-16-25-45 +0000,bbc,"Exhausted, angry, heartbroken: Postmasters react as horror of scandal laid bare",https://www.bbc.com/news/articles/c1wp9xjey9do
2025-07-08-16-25-36 +0000,nyt,"As a Tourist Influx Makes Prices Soar, Hundreds Protest in Mexico City",https://www.nytimes.com/2025/07/05/world/americas/mexico-city-protest-gentrification.html
2025-07-08-16-19-10 +0000,nyt,Attack on Cargo Ship in the Red Sea Kills 2 Crew Members,https://www.nytimes.com/2025/07/08/world/middleeast/red-sea-ship-attack.html
2025-07-08-16-17-13 +0000,bbc,Stats boss quits as minister says new leadership needed,https://www.bbc.com/news/articles/c628ny68xn6o
2025-07-08-16-16-33 +0000,bbc,Post Office scandal had 'disastrous' impact on victims,https://www.bbc.com/news/articles/cz9k4lvg77lo
2025-07-08-16-07-39 +0000,bbc,What is the triple lock and how much is the state pension worth?,https://www.bbc.com/news/articles/cq6m03ld7nvo
2025-07-08-15-33-43 +0000,nyt,How Do Israel and Hamas Negotiate in Qatar?,https://www.nytimes.com/2025/07/08/world/middleeast/how-do-israel-and-hamas-negotiate-in-qatar.html
2025-07-08-15-11-47 +0000,nyt,"Trump’s Budget Would Clip Bird Banding, and Hunters Are Not Happy",https://www.nytimes.com/2025/07/08/science/trump-budget-birds-banding-hunters.html
2025-07-08-15-00-29 +0000,bbc,Bee attack injures several dozen in France,https://www.bbc.com/news/articles/cgk3epvvgpyo
2025-07-08-14-52-46 +0000,bbc,"Hackers tried to 'destroy' M&S, chair tells MPs",https://www.bbc.com/news/articles/cvg81m2mdmjo
2025-07-08-14-31-42 +0000,nyt,The Mexican Businessman Grateful for Trump’s Tariffs,https://www.nytimes.com/2025/07/08/world/americas/mexico-trump-tariffs.html
2025-07-08-14-21-31 +0000,bbc,"Jota's car was probably speeding before fatal crash, Spanish police say",https://www.bbc.com/news/articles/cn4l1n45l1xo
2025-07-08-14-00-43 +0000,cbc,"Decades-old problems are plaguing federal contracting system, watchdog says",https://www.cbc.ca/news/politics/how-to-fix-federal-contracting-system-1.7579093?cmp=rss
2025-07-08-13-59-19 +0000,nyt,Trump’s New Trade Threats Set Off Global Scramble to Avoid Tariffs,https://www.nytimes.com/2025/07/08/business/economy/trump-tariffs-talks.html
2025-07-08-13-28-16 +0000,bbc,Ramaphosa opposes Trump's 30% tariff on South Africa,https://www.bbc.com/news/articles/cpqn4w45dj3o
2025-07-08-13-08-22 +0000,cbc,RCMP charges military members allegedly plotting to form militia and seize land,https://www.cbc.ca/news/politics/rcmp-caf-charges-terrorism-1.7579487?cmp=rss
2025-07-08-13-07-11 +0000,bbc,Monzo gave accounts to customers faking PM and King's addresses,https://www.bbc.com/news/articles/cqjqgxzz8gjo
2025-07-08-13-05-08 +0000,bbc,Baby stolen during Argentina's military rule found after 48 years,https://www.bbc.com/news/articles/c4gk9j5n50ko
2025-07-08-12-57-36 +0000,bbc,"Assume the 100ml airport rule remains, flyers told",https://www.bbc.com/news/articles/cvg68v4reylo
2025-07-08-12-25-59 +0000,nyt,Why Are Protesters in Mexico City Angry at Remote Workers?,https://www.nytimes.com/2025/07/07/world/americas/mexico-city-protests-rent-prices-tourists.html
2025-07-08-11-54-39 +0000,bbc,Five things we now know about the Post Office scandal,https://www.bbc.com/news/articles/cvgeq7z4ylyo
