pubdate,source,title,link
2025-07-12-14-48-50 +0000,nypost,‘Jews for Zohran’ Mamdani group tied to niece of lefty China-based billionaire,https://nypost.com/2025/07/12/us-news/jews-for-zohran-mamdani-group-tied-to-niece-of-lefty-china-based-billionaire/
2025-07-12-14-44-37 +0000,nypost,Felix the Cat heirs claim they were cut out of $100M in business from the popular cartoon feline,https://nypost.com/2025/07/12/us-news/felix-the-cat-heirs-claim-they-were-cut-out-of-100-million-lawsuit/
2025-07-12-14-36-38 +0000,nypost,One of the world’s priciest parking spots is located in Brooklyn,https://nypost.com/2025/07/12/us-news/park-slope-parking-spot-sells-for-close-to-250000/
2025-07-12-14-34-23 +0000,bbc,"Israeli settlers kill Palestinians in West Bank attack, health ministry says",https://www.bbc.com/news/articles/cm2mknzn99eo
2025-07-12-14-24-32 +0000,nypost,"Court throws out plea deal for 9/11 mastermind Khalid Sheikh Mohammed, two other terrorists",https://nypost.com/2025/07/12/us-news/court-throws-out-plea-deal-for-9-11-mastermind-khalid-sheikh-mohammed-two-other-terrorists/
2025-07-12-14-19-04 +0000,nyt,Air India Plane Crash Report Says Fuel to Engines Was Cut Off,https://www.nytimes.com/2025/07/11/world/asia/air-india-crash-report.html
2025-07-12-14-19-00 +0000,wsj,"The U.S. will charge a 30% tariff on the European Union and Mexico effective Aug. 1, President Trump said in letters to the leaders of each trading partner, posted on Truth Social on Saturday morning",https://www.wsj.com/economy/trade/trump-threatens-30-tariffs-on-eu-mexico-c48ce36f
2025-07-12-14-00-00 +0000,wsj,The White House has an explanation for the nearly $2 trillion of manufacturing-related projects announced since the start of the year. It’s the Trump Effect.,https://www.wsj.com/politics/policy/trump-new-us-factories-d2981280
2025-07-12-14-00-00 +0000,nypost,Christians United for Israel offers support where others fail: ‘Won’t let Jewish people suffer on our watch!’,https://nypost.com/2025/07/12/us-news/christians-united-for-israel-offers-support-where-many-fail/
2025-07-12-13-44-16 +0000,nypost,Not very neighborly: Nearly 60% of Canadians see the US as their biggest threat,https://nypost.com/2025/07/12/world-news/nearly-60-of-canadians-see-us-as-nations-biggest-threat/
2025-07-12-13-40-08 +0000,nypost,FEMA removed dozens of Camp Mystic buildings from 100-year flood map before expansion: records,https://nypost.com/2025/07/12/us-news/fema-removed-dozens-of-camp-mystic-buildings-from-100-year-flood-map-before-expansion-records/
2025-07-12-13-26-21 +0000,nypost,Brooklyn DA rules on criminal charges against ‘King of All Pimps’ — who recruited Eliot Spitzer hooker Ashley Dupré,https://nypost.com/2025/07/12/us-news/king-of-all-pimps-who-recruited-then-ny-gov-eliot-spitzer-hooker-ashley-dupre-cleared-in-spat-with-youtuber/
2025-07-12-13-08-23 +0000,nypost,"Exploding Nutribullet left NYC man with severed artery, ‘trauma that will last a lifetime’: lawsuit",https://nypost.com/2025/07/12/us-news/exploding-nutribullet-left-nyc-man-with-severed-artery-lawsuit/
2025-07-12-13-02-39 +0000,nypost,Trump announces 30% tariffs for Mexico and EU starting next month,https://nypost.com/2025/07/12/us-news/trump-announces-30-tariffs-for-mexico-and-eu-starting-next-month/
2025-07-12-13-00-50 +0000,nypost,Hochul asks Trump for power to disable nefarious drones — before it’s ‘too late’,https://nypost.com/2025/07/12/us-news/state-seeks-more-power-to-down-drones-before-its-too-late/
2025-07-12-12-58-56 +0000,nypost,"George Soros funneled $37M to Working Families Party, other lefty groups backing Zohran Mamdani",https://nypost.com/2025/07/12/us-news/soros-funneled-37-million-to-lefty-groups-backing-mamdanis-mayoral-run/
2025-07-12-12-54-06 +0000,nypost,State of arousal: Do you live in the most perverted place in America?,https://nypost.com/2025/07/12/us-news/do-you-live-in-the-most-perverted-state-in-america-find-out-now/
2025-07-12-12-53-00 +0000,nypost,Beautiful inside and out: Air Force vet who donated two organs poses for pin-up calendar,https://nypost.com/2025/07/12/us-news/air-force-vet-who-donated-two-organs-poses-for-pin-ups-for-vets-calendar/
2025-07-12-12-52-22 +0000,nypost,Foul! Mets logo ‘illegally’ co-opted to promote socialist Zohran Mamdani’s NYC mayoral bid,https://nypost.com/2025/07/12/us-news/foul-mets-logo-illegally-co-opted-to-boost-zohran-mamdani/
2025-07-12-12-45-00 +0000,nypost,Furious NYC educators will stop funding UFT’s political arm to protest Mamdani endorsement,https://nypost.com/2025/07/12/us-news/uft-backing-zohran-mamdani-for-nyc-mayor-has-members-crying-foul/
2025-07-12-12-30-00 +0000,nypost,Serial NYC shoplifter waltzes free despite staggering 254 arrests,https://nypost.com/2025/07/12/us-news/shoplifting-up-nearly-90-from-five-years-ago-cops-said/
2025-07-12-12-20-00 +0000,nypost,Accused Minnesota assassin Vance Boelter hints at motive during exclusive  jailhouse interview: ‘It didn’t involve… Trump stuff or pro-life’,https://nypost.com/2025/07/12/world-news/accused-killer-vance-boelter-hints-at-motive-in-post-jailhouse-interview/
2025-07-12-12-15-00 +0000,nypost,"NYC educator put in for bereavement  leave 21 times, ‘faked’ funerals — including for her grandfather’s gay lover: probe",https://nypost.com/2025/07/12/us-news/nyc-educator-made-up-deaths-to-cash-in-on-leave-probe-found/
2025-07-12-12-00-00 +0000,nypost,Inside the ‘weird’ family of would-be Trump assassin Thomas Matthew Crooks,https://nypost.com/2025/07/12/us-news/thomas-crooks-grew-up-in-strange-emotionless-household-with-very-strict-father-relative/
2025-07-12-11-44-37 +0000,nyt,"As Trump Sows Tariff Confusion, Rules of Global Commerce Give Way to Chaos",https://www.nytimes.com/2025/07/11/world/europe/trump-tariffs-global-trade-deals.html
2025-07-12-10-00-09 +0000,nyt,A Beloved Canadian Chocolate Bar Disappears From the Market,https://www.nytimes.com/2025/07/12/world/canada/neilson-jersey-milk-discontinued.html
