pubdate,source,title,link
2025-07-12-20-45-52 +0000,nypost,"Ocasio-Cortez slammed over ‘defamatory’ Trump, Jeffrey Epstein post: ‘Sue AOC into bankruptcy’",https://nypost.com/2025/07/12/us-news/ocasio-cortez-slammed-over-defamatory-trump-jeffrey-epstein-post-sue-aoc-into-bankruptcy/
2025-07-12-20-04-51 +0000,nypost,Iranian fatwa crowdfunding effort claims to have raised $40M for bounty on President Trump’s head,https://nypost.com/2025/07/12/us-news/iranian-fatwa-crowdfunding-effort-raises-40m-to-kill-president-trump/
2025-07-12-19-46-50 +0000,bbc,Rapidly growing fire near Grand Canyon prompts evacuations,https://www.bbc.com/news/articles/czjk10wwmkeo
2025-07-12-19-40-22 +0000,nyt,Rubio Visits Asia in Shadow of Trump’s Tariffs,https://www.nytimes.com/video/world/asia/100000010277461/rubio-visits-asia-in-shadow-of-trumps-tariffs.html
2025-07-12-19-38-25 +0000,bbc,"Arizona resident dies from plague, health officials say",https://www.bbc.com/news/articles/cz7l8w8881qo
2025-07-12-17-01-00 +0000,wsj,"The U.S. will charge a 30% tariff on the European Union and Mexico effective Aug. 1, President Trump said in letters to the leaders of each trading partner, posted on Truth Social",https://www.wsj.com/economy/trade/trump-threatens-30-tariffs-on-eu-mexico-c48ce36f
2025-07-12-16-47-29 +0000,nypost,GOP senator subpoenas FBI for records related to Trump assassination attempt,https://nypost.com/2025/07/12/us-news/gop-sen-ron-johnson-subpoenas-fbi-for-records-related-to-trump-assassination-attempt/
2025-07-12-16-36-44 +0000,nypost,Trump floats stripping Rosie O’Donnell of US citizenship: ‘Threat to Humanity’,https://nypost.com/2025/07/12/us-news/trump-threatens-to-strip-rosie-odonnells-us-citizenship/
2025-07-12-16-17-04 +0000,nypost,Widow of killed fire chief not satisfied with Secret Service suspensions over Trump assassination attempt,https://nypost.com/2025/07/12/us-news/corey-comperatores-widow-not-satisfied-with-secret-service-suspensions/
2025-07-12-15-19-10 +0000,nyt,Timeline Details Final Seconds of Crashed Air India Flight,https://www.nytimes.com/2025/07/12/world/asia/air-india-crash-report-timeline.html
2025-07-12-14-48-50 +0000,nypost,‘Jews for Zohran’ Mamdani group tied to niece of lefty China-based billionaire,https://nypost.com/2025/07/12/us-news/jews-for-zohran-mamdani-group-tied-to-niece-of-lefty-china-based-billionaire/
2025-07-12-14-00-00 +0000,wsj,The White House has an explanation for the nearly $2 trillion of manufacturing-related projects announced since the start of the year. It’s the Trump Effect.,https://www.wsj.com/politics/policy/trump-new-us-factories-d2981280
2025-07-12-13-02-39 +0000,nypost,Trump announces 30% tariffs for Mexico and EU starting next month,https://nypost.com/2025/07/12/us-news/trump-announces-30-tariffs-for-mexico-and-eu-starting-next-month/
2025-07-12-10-00-09 +0000,nyt,A Beloved Canadian Chocolate Bar Disappears From the Market,https://www.nytimes.com/2025/07/12/world/canada/neilson-jersey-milk-discontinued.html
2025-07-12-09-30-00 +0000,wsj,Pittsburgh is striving to turn its old steel mills into a high-tech center to help reverse economic decline,https://www.wsj.com/tech/ai/can-pittsburghs-old-steel-mills-be-turned-into-an-ai-hub-bb2dd8ff
2025-07-12-09-15-28 +0000,nypost,US sanctions Cuban President Díaz-Canel and other officials for human rights violations,https://nypost.com/2025/07/12/us-news/us-sanctions-cuban-president-diaz-canel-and-other-officials-for-human-rights-violations/
2025-07-12-05-19-04 +0000,bbc,Al Fayed family battle over luxury penthouse with 'leaky roofs and noisy lifts',https://www.bbc.com/news/articles/c0m8pew4331o
2025-07-12-04-01-13 +0000,nyt,"When It’s This Hot, ‘We Are Enduring, Not Living’",https://www.nytimes.com/2025/07/12/world/asia/pakistan-heat.html
2025-07-12-03-00-16 +0000,bbc,Federal judge says voice-over artists' AI lawsuit can move forward,https://www.bbc.com/news/articles/cedgzj8z1wjo
2025-07-12-02-56-04 +0000,nypost,LA Mayor Karen Bass signs order to provide cash payments to immigrants affected by ICE raids,https://nypost.com/2025/07/11/us-news/la-mayor-karen-bass-signs-order-to-provide-cash-payments-to-immigrants-affected-by-ice-raids/
2025-07-12-02-08-29 +0000,nypost,Trump grants ICE ability to arrest ‘SLIMEBALL’ protesters who attack agents after chaotic California pot farm raid,https://nypost.com/2025/07/11/us-news/trump-grants-ice-ability-to-arrest-protesters-who-attack-agents-after-california-pot-farm-raid/
2025-07-12-01-55-47 +0000,bbc,"More than 1,000 people laid off at US State Department",https://www.bbc.com/news/articles/cy5w7z57rr7o
2025-07-12-01-53-00 +0000,wsj,A dispute over the Federal Reserve’s renovation of its headquarters could provide the pretext to attempt the removal of Fed chief Jerome Powell over interest-rate disagreements,https://www.wsj.com/economy/central-banking/jerome-powell-fed-renovations-trump-fb9793df
