pubdate,source,title,link
2025-06-18-10-38-13 +0000,bbc,Kenya protesters clash with men wielding clubs,https://www.bbc.com/news/articles/c74zjw55l93o
2025-06-18-09-50-43 +0000,bbc,Lawyer who defended drug lord 'El Chapo' elected as judge,https://www.bbc.com/news/articles/cjel33x4q3eo
2025-06-18-09-15-00 +0000,wsj,Bank Indonesia Stands Pat Amid Uncertainties,https://www.wsj.com/articles/bank-indonesia-stands-pat-amid-uncertainties-e5318041
2025-06-18-09-00-00 +0000,wsj,The U.S.’s publicly held debt is nearing 100% of gross domestic product and is projected to surpass the post-World War II record of 106% in a few years,https://www.wsj.com/politics/policy/us-budget-deficit-timeline-2ad66b64
2025-06-18-08-30-46 +0000,bbc,Is the government meeting its pledges on illegal immigration and asylum?,https://www.bbc.com/news/articles/c9dqqj0v1ndo
2025-06-18-08-28-03 +0000,bbc,Tyler Perry accused of sexual assault in actor's $260m lawsuit,https://www.bbc.com/news/articles/c20rljg4r7ro
2025-06-18-08-16-00 +0000,wsj,Sweden’s Central Bank Cuts Rate Amid Economic Uncertainty,https://www.wsj.com/articles/swedens-central-bank-cuts-rate-amid-economic-uncertainty-683ee070
2025-06-18-06-12-09 +0000,bbc,Panthers thrash Oilers to retain Stanley Cup,https://www.bbc.com/sport/ice-hockey/articles/c9qxgqwd2lwo
2025-06-18-03-21-31 +0000,bbc,'Spectacular' moment an enormous tornado crosses a rainbow,https://www.bbc.com/news/videos/c5yk8nn21kpo
2025-06-18-01-50-53 +0000,bbc,"Trade, a sudden exit, Middle East conflict - five takeaways from G7",https://www.bbc.com/news/articles/cpqnjx1qw9po
2025-06-18-01-23-47 +0000,bbc,Seven California men charged in 'largest jewellery heist' in US history,https://www.bbc.com/news/articles/cz7l3d7dpw2o
2025-06-18-01-23-18 +0000,bbc,MP once on benefits calls cuts 'brutal' - but colleague says 'moral' case for reform,https://www.bbc.com/news/articles/cvgqg7ww014o
2025-06-18-00-33-59 +0000,bbc,The vicious tone of national politics pollutes Minnesota after shooting,https://www.bbc.com/news/articles/c2le1r24py1o
2025-06-17-23-29-42 +0000,bbc,Starmer says he favours more 'transactional' approach to granting visas,https://www.bbc.com/news/articles/c39zk7pp29ko
2025-06-17-22-55-47 +0000,bbc,Why the death of a blogger has put Kenya's police on trial,https://www.bbc.com/news/articles/c79epzj703eo
2025-06-17-21-22-01 +0000,bbc,Starmer picked up papers to avoid security stepping in,https://www.bbc.com/news/articles/cjrldg4j54eo
2025-06-17-20-32-08 +0000,bbc,MPs vote to decriminalise abortion for women in England and Wales,https://www.bbc.com/news/articles/c2le12114j9o
