pubdate,source,title,link
2025-07-12-16-51-17 +0000,nypost,"Reem Acra, who counts Taylor Swift as a fan, wins $39M payout after fire destroyed 2,000 dresses",https://nypost.com/2025/07/12/us-news/fashion-designer-reem-acra-wins-38-7-million-years-after-fire/
2025-07-12-16-47-29 +0000,nypost,GOP senator subpoenas FBI for records related to Trump assassination attempt,https://nypost.com/2025/07/12/us-news/gop-sen-ron-johnson-subpoenas-fbi-for-records-related-to-trump-assassination-attempt/
2025-07-12-16-37-44 +0000,cbc,"Iga Swiatek claims 1st Wimbledon title with 6-0, 6-0 win",https://www.cbc.ca/sports/tennis/wimbledon-women-final-recap-july-12-1.7583709?cmp=rss
2025-07-12-16-36-44 +0000,nypost,Trump floats stripping Rosie O’Donnell of US citizenship: ‘Threat to Humanity’,https://nypost.com/2025/07/12/us-news/trump-threatens-to-strip-rosie-odonnells-us-citizenship/
2025-07-12-16-22-37 +0000,startribune,UnitedHealth invokes executive’s murder in campaign to quiet critics,https://www.startribune.com/unitedhealth-campaign-quiet-critics/601420679
2025-07-12-16-17-04 +0000,nypost,Widow of killed fire chief not satisfied with Secret Service suspensions over Trump assassination attempt,https://nypost.com/2025/07/12/us-news/corey-comperatores-widow-not-satisfied-with-secret-service-suspensions/
2025-07-12-15-56-09 +0000,nypost,How a 10-year-old NYC boy turned his lemonade stand into a full-blown business,https://nypost.com/2025/07/12/us-news/meet-julian-lin-nycs-most-precocious-business-boy/
2025-07-12-15-29-35 +0000,nypost,NYC Councilman and Central Park 5 figure Yusuf Salaam owes six figures in taxes — despite big money from speaking fees,https://nypost.com/2025/07/12/us-news/yusuf-salaam-owes-six-figures-in-taxes-despite-speaking-fees/
2025-07-12-15-19-10 +0000,nyt,Timeline Details Final Seconds of Crashed Air India Flight,https://www.nytimes.com/2025/07/12/world/asia/air-india-crash-report-timeline.html
2025-07-12-15-18-07 +0000,nypost,Prominent Georgia Republican Brant Frost IV apologizes for $140M Ponzi scheme as judge freezes assets,https://nypost.com/2025/07/12/us-news/georgia-republican-brant-frost-iv-apologizes-for-140m-ponzi-scheme-as-judge-freezes-assets/
2025-07-12-15-08-29 +0000,nypost,Everything we know about the female Secret Service agent in iconic ‘fight!’ Trump photo,https://nypost.com/2025/07/12/us-news/heres-what-we-know-about-the-female-agent-in-iconic-fight-trump-photo/
2025-07-12-14-51-46 +0000,cbc,"Trump announces 30% tariffs on EU, Mexico to begin Aug. 1",https://www.cbc.ca/news/world/trump-tariffs-eu-mexico-1.7583731?cmp=rss
2025-07-12-14-48-50 +0000,nypost,‘Jews for Zohran’ Mamdani group tied to niece of lefty China-based billionaire,https://nypost.com/2025/07/12/us-news/jews-for-zohran-mamdani-group-tied-to-niece-of-lefty-china-based-billionaire/
2025-07-12-14-00-00 +0000,wsj,The White House has an explanation for the nearly $2 trillion of manufacturing-related projects announced since the start of the year. It’s the Trump Effect.,https://www.wsj.com/politics/policy/trump-new-us-factories-d2981280
2025-07-12-13-49-21 +0000,startribune,Twin Cities day cares lose workers after Trump administration cancels immigration program,https://www.startribune.com/twin-cities-day-cares-lose-workers-after-trump-administration-cancels-immigration-program/601384942
2025-07-12-13-14-11 +0000,startribune,"A colony of cormorants is dumping 14,500 pounds of feces in this south metro lake",https://www.startribune.com/cormorants-lake-augusta-mendota-heights/601384321
2025-07-12-13-13-54 +0000,startribune,Minneapolis rain gardens were built to reduce water pollution. Research shows they’re making it worse.,https://www.startribune.com/minneapolis-rain-gardens-were-built-to-reduce-water-pollution-research-shows-theyre-making-it-worse/601413538
2025-07-12-13-13-36 +0000,startribune,"Former staff allege addiction treatment provider Care Crossings is breaking law, putting clients at risk",https://www.startribune.com/former-staff-allege-addiction-treatment-provider-care-crossings-breaking-law-putting-clients-at-risk/601366057
2025-07-12-13-13-07 +0000,startribune,"One Minneapolis police lieutenant earned about $500,000 last year amid record overtime costs",https://www.startribune.com/minneapolis-police-department-record-overtime/601359583
2025-07-12-13-02-39 +0000,nypost,Trump announces 30% tariffs for Mexico and EU starting next month,https://nypost.com/2025/07/12/us-news/trump-announces-30-tariffs-for-mexico-and-eu-starting-next-month/
2025-07-12-12-40-37 +0000,cbc,"Kyiv residents 'brace for death' as Russian drones, missiles increasingly fly at night",https://www.cbc.ca/news/world/kyiv-living-through-russian-attacks-drones-1.7583277?cmp=rss
2025-07-12-10-09-36 +0000,cbc,"U.S. citizen among 2 Palestinians killed by settlers in Israeli-occupied West Bank, health officials say",https://www.cbc.ca/news/world/palestinian-american-killed-israel-1.7583717?cmp=rss
2025-07-12-10-00-09 +0000,nyt,A Beloved Canadian Chocolate Bar Disappears From the Market,https://www.nytimes.com/2025/07/12/world/canada/neilson-jersey-milk-discontinued.html
2025-07-12-09-30-00 +0000,wsj,Pittsburgh is striving to turn its old steel mills into a high-tech center to help reverse economic decline,https://www.wsj.com/tech/ai/can-pittsburghs-old-steel-mills-be-turned-into-an-ai-hub-bb2dd8ff
2025-07-12-09-15-28 +0000,nypost,US sanctions Cuban President Díaz-Canel and other officials for human rights violations,https://nypost.com/2025/07/12/us-news/us-sanctions-cuban-president-diaz-canel-and-other-officials-for-human-rights-violations/
2025-07-12-08-01-00 +0000,cbc,Canada won't let this Afghan refugee in from the U.S. His family worries the Taliban might kill him back home,https://www.cbc.ca/news/world/afghan-refugee-mohammed-younesi-us-canada-1.7581176?cmp=rss
2025-07-12-08-00-00 +0000,cbc,"2 years after riots rocked France, these moms are still trying to keep the peace",https://www.cbc.ca/news/world/nahel-france-pink-vests-police-youth-violence-1.7577820?cmp=rss
2025-07-12-04-01-13 +0000,nyt,"When It’s This Hot, ‘We Are Enduring, Not Living’",https://www.nytimes.com/2025/07/12/world/asia/pakistan-heat.html
2025-07-12-02-56-04 +0000,nypost,LA Mayor Karen Bass signs order to provide cash payments to immigrants affected by ICE raids,https://nypost.com/2025/07/11/us-news/la-mayor-karen-bass-signs-order-to-provide-cash-payments-to-immigrants-affected-by-ice-raids/
2025-07-12-02-11-09 +0000,cbc,"Trump, officials questioned about Texas flood response",https://www.cbc.ca/player/play/9.6829509?cmp=rss
2025-07-12-02-08-29 +0000,nypost,Trump grants ICE ability to arrest ‘SLIMEBALL’ protesters who attack agents after chaotic California pot farm raid,https://nypost.com/2025/07/11/us-news/trump-grants-ice-ability-to-arrest-protesters-who-attack-agents-after-california-pot-farm-raid/
2025-07-12-01-53-00 +0000,wsj,A dispute over the Federal Reserve’s renovation of its headquarters could provide the pretext to attempt the removal of Fed chief Jerome Powell over interest-rate disagreements,https://www.wsj.com/economy/central-banking/jerome-powell-fed-renovations-trump-fb9793df
2025-07-12-00-26-21 +0000,cbc,Boeing reaches settlement with Canadian whose family died in 2019 plane crash in Ethiopia,https://www.cbc.ca/news/world/boeing-plane-crash-settlement-canadian-1.7583593?cmp=rss
2025-07-12-00-01-53 +0000,nyt,Heat Warnings Issued for Parts of Eastern Canada,https://www.nytimes.com/2025/07/11/weather/canada-heat-warnings.html
2025-07-11-23-48-26 +0000,nypost,"Judge releases bizarre letter from would-be Trump assassin offering himself up for prisoner swap with Hamas, Iran, China or Russia",https://nypost.com/2025/07/11/us-news/judge-releases-letter-from-would-be-trump-assassin-offering-himself-up-for-prisoner-swap-with-hamas/
2025-07-11-23-32-19 +0000,nypost,"Trump concerned by Ukraine violence, as Kyiv envoy’s daughter says: ‘He wants the killing to stop’",https://nypost.com/2025/07/11/world-news/violence-in-ukraine-is-taking-a-super-personal-toll-on-trump-keith-kelloggs-daughter-says/
2025-07-11-23-30-46 +0000,startribune,Minneapolis landlord opens homeless camps on his parking lots in defiance of city,https://www.startribune.com/minneapolis-landlord-opens-homeless-camps-on-his-parking-lots-in-defiance-of-city/601419545
2025-07-11-23-08-37 +0000,nypost,"State Department cuts over 1,300 staffers as part of Trump administration’s sweeping overhaul",https://nypost.com/2025/07/11/us-news/state-department-cuts-over-1300-staffers-as-part-of-sweeping-overhaul/
2025-07-11-22-56-21 +0000,nyt,"Maya Ruler’s Tomb Is Unearthed in Belize, With Clues to His Ancient World",https://www.nytimes.com/2025/07/10/world/americas/maya-tomb-caracol-belize.html
2025-07-11-22-51-48 +0000,nypost,"Dow drops nearly 300 points after Trump teases 35% tariff on Canada, new threat to EU",https://nypost.com/2025/07/11/us-news/dow-drops-nearly-300-points-after-trump-teases-35-tariff-on-canada-new-threat-to-eu/
2025-07-11-22-30-46 +0000,nypost,Third Biden aide Ashley Williams hauled in for questioning on ex-prez’s mental decline,https://nypost.com/2025/07/11/us-news/third-biden-aide-ashley-williams-hauled-in-for-questioning-on-ex-prezs-mental-decline/
2025-07-11-21-44-35 +0000,nyt,How El Salvador Is Reaping Rewards From Trump’s Deportation Agenda,https://www.nytimes.com/2025/07/10/world/americas/trump-migrants-el-salvador-bukele.html
2025-07-11-21-04-35 +0000,cbc,U.S. customs duties collections top $100B US in same fiscal year for 1st time,https://www.cbc.ca/news/world/trump-tariffs-us-customs-duties-1.7583368?cmp=rss
