score,word
10,trump
7,tariffs
4,uk
4,scandal
4,gaza
3,fire
3,post
3,talks
3,military
3,will
3,three
3,where
3,israel
3,even
3,office
2,cease
2,banned
2,needed
2,hero
2,negotiations
2,ml
2,rule
2,global
2,among
2,texas
2,victims
2,delays
2,tebbit
2,norman
2,hamas
2,girls
2,do
2,impact
2,negotiate
2,new
2,workers
2,children
2,trade
2,strike
2,ceasefire
2,city
2,mexico
2,bare
2,angry
2,amid
2,netanyahu
2,meet
2,small
2,lock
2,triple
2,pension
2,government
2,ministers
2,pm
2,airports
2,armed
2,land
2,members
2,canadian
2,president
2,deadly
2,tariff
2,announced
2,stand
2,copper
2,prices
2,likely
2,here
2,iran
2,deal
2,happens
1,deals
1,taiwan
1,han
1,kuang
1,exercise
1,botched
1,bank
1,central
1,australia
1,friends
1,beautiful
1,lost
1,away
1,swept
1,was
1,house
1,their
1,erupts
1,cloud
1,ash
1,massive
1,spews
1,kenya
1,across
1,erupt
1,protests
1,antigovernment
1,should
1,you
1,falling
1,may
1,emissions
1,incites
1,prison
1,assault
1,refugees
1,afghan
1,expulsion
1,industrials
1,dow
1,surged
1,longer
1,bit
1,wait
1,clarity
1,hoping
1,businesses
1,tourists
1,opening
1,massacre
1,jonestown
1,site
1,dozens
1,killing
1,leaked
1,crackdown
1,authorised
1,leader
1,list
1,client
1,epstein
1,no
1,finds
1,department
1,justice
1,hike
1,metal
1,imports
1,large
1,slipped
1,israeli
1,times
1,cost
1,police
1,militia
1,anti
1,plotted
1,forces
1,china
1,quebec
1,seize
1,plot
1,charged
1,group
1,suggests
1,audio
1,climbs
1,toll
1,death
1,floods
1,claims
1,loan
1,covid
1,reform
1,return
1,mp
1,macron
1,together
1,boats
1,france
1,killed
1,soldiers
1,women
1,persecuting
1,leaders
1,taliban
1,warrants
1,arrest
1,issues
1,icc
1,sachs
1,goldman
1,job
1,takes
1,sunak
1,rishi
1,former
1,least
1,shoe
1,lift
1,exhausted
1,renters
1,rules
1,insurance
1,pet
1,ditch
1,foreign
1,contact
1,rubio
1,marco
1,pose
1,ai
1,used
1,imposter
1,soar
1,makes
1,influx
1,tourist
1,laid
1,horror
1,react
1,postmasters
1,heartbroken
1,bangladesh
1,ex
1,time
1,screenings
1,security
1,requirement
1,removal
1,disastrous
1,had
1,leadership
1,minister
1,quits
1,boss
1,stats
1,crew
1,kills
1,sea
1,red
1,ship
1,cargo
1,attack
1,protest
1,hundreds
1,islam
1,faisal
1,flood
1,campers
1,riverside
1,tried
1,hackers
1,happy
1,hunters
1,banding
1,bird
1,clip
1,would
1,budget
1,qatar
1,worth
1,key
1,room
1,inside
1,mason
1,chris
1,grateful
1,businessman
1,mexican
1,mps
1,tells
1,chair
1,destroy
1,hardball
1,plays
1,world
1,rest
1,found
1,argentina
1,during
1,stolen
1,baby
1,addresses
1,king
1,faking
1,customers
1,accounts
1,gave
1,monzo
1,aged
1,dies
1,ally
1,thatcher
1,protesters
1,test
1,smartphones
1,sent
1,alert
1,emergency
1,warns
1,commissioner
1,poverty
1,dickensian
1,living
1,told
1,flyers
1,remains
1,airport
1,assume
1,campaigners
1,extended
1,growth
1,weigh
1,uncertainty
1,england
1,doctors
1,resident
1,fair
1,determined
1,japan
1,five
1,breakthrough
1,lack
1,upbeat
1,remote
1,firms
1,exodus
1,halt
1,action
1,advert
1,drug
1,loss
1,weight
1,slightly
1,darkens
1,sentiment
1,business
1,row
1,bill
1,energy
1,refund
1,chinese
1,decoration
1,food
1,chef
1,human
1,lay
1,report
1,limits
1,liquid
1,increase
1,birmingham
1,edinburgh
1,twin
1,dad
1,cbi
1,leaving
1,exports
1,german
1,right
1,political
1,conservative
1,outspoken
1,arson
1,apparent
1,destroyed
1,hotel
1,oloffson
1,landmark
1,haiti
1,poisons
1,school
1,pre
1,volcano
1,indonesian
1,gagging
1,agreements
1,disclosure
1,non
1,administration
1,enters
1,wales
1,princess
1,worn
1,brand
1,maternity
1,economy
1,drag
1,fall
1,swap
1,extension
1,he
1,punishing
1,partners
1,hit
1,threat
1,renewing
1,monday
1,war
1,reignited
1,dissidents
1,fury
1,keeping
1,markets
1,surprises
1,mass
1,out
1,carries
1,countries
1,taxes
1,announces
1,higher
1,steady
1,rates
1,collins
1,gemma
1,prisoners
1,american
1,salvador
1,el
1,venezuelans
