score,word
11,trump
4,tariffs
4,new
4,will
4,mexico
4,uk
4,tariff
3,texas
3,cuts
3,talks
3,flash
3,deal
3,president
3,kevin
3,post
3,victims
2,china
2,flooding
2,floods
2,three
2,land
2,away
2,least
2,armed
2,canadian
2,police
2,world
2,small
2,dept
2,moment
2,longer
2,office
2,together
2,angry
2,city
2,where
2,rare
2,earths
2,copper
2,deadly
2,foreign
2,central
2,bank
2,rates
2,pension
2,triple
2,lock
2,time
2,prices
2,ministers
2,strike
2,five
2,chinese
2,hundreds
2,break
2,quits
2,scandal
2,leader
2,leaders
2,tax
2,musk
2,boss
2,starmer
2,rubio
2,marco
2,days
2,american
2,house
1,weight
1,shoe
1,called
1,collins
1,metoo
1,reciprocal
1,security
1,own
1,removal
1,struggling
1,hop
1,hip
1,diddy
1,requirement
1,gemma
1,plays
1,decided
1,hardball
1,airports
1,delay
1,implementation
1,rest
1,so
1,islam
1,faisal
1,banned
1,advert
1,lift
1,drug
1,kidnapped
1,loss
1,delays
1,el
1,early
1,warsh
1,hassett
1,salvador
1,contender
1,rising
1,chair
1,africanist
1,next
1,vying
1,prisoners
1,named
1,republicans
1,two
1,investigation
1,impersonation
1,under
1,reserve
1,aug
1,coup
1,rumours
1,pushed
1,influencers
1,pan
1,advisers
1,including
1,treasury
1,venezuelans
1,bessent
1,lobbied
1,hike
1,cut
1,deals
1,botched
1,swept
1,swap
1,favorite
1,scott
1,goldman
1,job
1,takes
1,sunak
1,rishi
1,pm
1,former
1,claims
1,loan
1,covid
1,reform
1,mali
1,mp
1,chokehold
1,trying
1,factory
1,seaside
1,french
1,macron
1,boats
1,france
1,women
1,persecution
1,return
1,bin
1,coming
1,agree
1,hopes
1,eu
1,prison
1,go
1,evasion
1,invited
1,impact
1,disastrous
1,sachs
1,needed
1,leadership
1,minister
1,stats
1,protest
1,soar
1,makes
1,influx
1,tourist
1,bare
1,laid
1,worth
1,had
1,announced
1,slipped
1,industrials
1,dow
1,surged
1,europe
1,made
1,briefing
1,wednesday
1,stand
1,here
1,taliban
1,wait
1,likely
1,clarity
1,hoping
1,businesses
1,tourists
1,opening
1,massacre
1,jonestown
1,site
1,screenings
1,bit
1,arrests
1,seeks
1,bridge
1,nepal
1,sweep
1,farmland
1,ownership
1,crack
1,agriculture
1,times
1,cost
1,large
1,government
1,anti
1,plotted
1,members
1,forces
1,deadline
1,extends
1,rise
1,markets
1,stock
1,metal
1,imports
1,militia
1,pileup
1,trash
1,led
1,end
1,reaches
1,union
1,philadelphia
1,matter
1,unique
1,trade
1,thinks
1,urged
1,quebec
1,seize
1,plot
1,charged
1,group
1,protests
1,violent
1,curb
1,kenyan
1,leg
1,shoot
1,canada
1,dad
1,hero
1,collapse
1,courts
1,save
1,recommended
1,trials
1,free
1,jury
1,agency
1,weather
1,ecb
1,put
1,storms
1,stake
1,lives
1,nagel
1,bundesbank
1,pressures
1,price
1,volatile
1,prepare
1,should
1,spotlight
1,postmasters
1,heartbroken
1,exhausted
1,renters
1,rules
1,insurance
1,pet
1,ditch
1,contact
1,pose
1,ai
1,decision
1,african
1,term
1,horror
1,imposter
1,jail
1,gets
1,ancelotti
1,departs
1,yaccarino
1,linda
1,white
1,used
1,legal
1,avoid
1,pay
1,housebuilders
1,farage
1,migrants
1,boat
1,male
1,refuse
1,must
1,uncertainty
1,react
1,disaster
1,declares
1,lesotho
1,thresholds
1,freeze
1,out
1,rule
1,refuses
1,jailed
1,opposition
1,tunisian
1,council
1,amid
1,returns
1,korea
1,south
1,earthquakes
1,capital
1,schools
1,closes
1,guatemala
1,final
1,cup
1,club
1,twin
1,oecd
1,growth
1,income
1,weaker
1,populations
1,aging
1,countries
1,remedy
1,without
1,county
1,one
1,attend
1,indians
1,safety
1,anxious
1,families
1,simmer
1,risks
1,inflation
1,hold
1,keeps
1,zealand
1,food
1,stranded
1,lead
1,poisoned
1,children
1,leaving
1,firms
1,exodus
1,halt
1,action
1,fishermen
1,korean
1,north
1,kindergarten
1,most
1,validity
1,visa
1,thing
1,sure
1,no
1,rains
1,monsoon
1,asia
1,east
1,optional
1,missing
1,tell
1,act
1,your
1,workers
1,remote
1,protesters
1,flood
1,among
1,campers
1,riverside
1,girls
1,umbrellas
1,dead
1,first
1,malaysia
1,boe
1,dollar
1,weaken
1,may
1,investors
1,exposure
1,hedging
1,increased
1,nigerian
1,netanyahu
1,stall
1,reportedly
1,truce
1,gaza
1,politicians
1,insults
1,hitler
1,praises
1,chatbot
1,grok
1,applicants
1,meeting
